status,gene-symbol,UMLS_by_symbol,gene-name,UMLS_by_name,ensembl-id,chromosome,genetic-category,gene-score,syndromic,eagle,number-of-reports
9,ABAT,C1412057,4-aminobutyrate aminotransferase,C0002543,,16,"Rare Single Gene Mutation, Genetic Association",2.0,0,,8
9,ABCA10,C1412059,"ATP-binding cassette, sub-family A (ABC1), member 10",C1412058,,17,Rare Single Gene Mutation,2.0,0,,4
9,ABCA13,C1538894,ATP binding cassette subfamily A member 13,C0001480,,7,"Rare Single Gene Mutation, Functional",2.0,0,,15
9,ABCA2,C1412061,ATP binding cassette subfamily A member 2,C0001480,,9,Rare Single Gene Mutation,3.0,0,,8
9,ABCA7,C1412066,"ATP-binding cassette, sub-family A (ABC1), member 7",C1412058,,19,Rare Single Gene Mutation,2.0,0,,6
9,ABCE1,C1412092,ATP binding cassette subfamily E member 1,C0001480,,4,Rare Single Gene Mutation,1.0,0,1.4,4
9,ABL2,C0812381,"ABL proto-oncogene 2, non-receptor tyrosine kinase",C0387990,,1,"Rare Single Gene Mutation, Functional",3.0,0,,10
9,ACAP2,C1424304,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 2",C1516692,,3,"Rare Single Gene Mutation, Functional",2.0,0,,5
9,ACE,C1413931,angiotensin I converting enzyme,C0022709,,17,"Rare Single Gene Mutation, Genetic Association",2.0,0,,5
9,ACHE,C1412122,Acetylcholinesterase (Yt blood group),C0001044,,7,Rare Single Gene Mutation,2.0,0,,7
9,ACTB,C1384510,actin beta,C0005186,,7,"Rare Single Gene Mutation, Syndromic",1.0,1,1.0,11
9,ACTL6B,C1538908,actin like 6B,,,7,"Rare Single Gene Mutation, Syndromic, Functional",,1,,16
9,ACTN4,C1412168,actinin alpha 4,C1412168,,19,Rare Single Gene Mutation,2.0,0,,7
9,ACY1,C1412173,aminoacylase 1,C1412173,,3,"Rare Single Gene Mutation, Syndromic",,1,,13
9,ADA,C1412179,adenosine deaminase,C0001457,,20,"Rare Single Gene Mutation, Genetic Association",2.0,0,,8
9,ADCY1,C1412220,adenylate cyclase 1,C1412220,,7,Rare Single Gene Mutation,3.0,0,,4
9,ADCY3,C1412222,adenylate cyclase 3,C0964760,,2,Rare Single Gene Mutation,2.0,0,,4
9,ADCY5,C1412224,Adenylate cyclase 5,C1412224,,3,Rare Single Gene Mutation,2.0,0,,13
9,ADGRB1,C1332374,adhesion G protein-coupled receptor B1,C1332374,,8,Rare Single Gene Mutation,3.0,0,,10
9,ADGRL1,C1427215,adhesion G protein-coupled receptor L1,C1427215,,19,"Rare Single Gene Mutation, Syndromic",3.0,1,,5
9,ADK,C1412243,adenosine kinase,C0001464,,10,Rare Single Gene Mutation,2.0,0,,2
9,ADNP,C1423715,Activity-dependent neuroprotector homeobox,C1423715,,20,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,41.5,98
9,ADORA3,C1412251,Adenosine A3 receptor,C0664494,,1,"Rare Single Gene Mutation, Functional",2.0,0,,4
9,ADSL,C1412262,adenylosuccinate lyase,C0001502,,22,"Rare Single Gene Mutation, Syndromic",1.0,1,0.35,9
9,ADSS2,C1412263,adenylosuccinate synthase 2,C1412263,,1,Rare Single Gene Mutation,2.0,0,,3
9,AFF2,C1826605,"AF4/FMR2 family, member 2",C0216703,,X,"Rare Single Gene Mutation, Syndromic",1.0,0,8.7,24
9,AGAP1,C1424637,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 1",C0162527,,2,Rare Single Gene Mutation,2.0,0,,10
9,AGAP2,C1424636,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 2",C0162527,,12,Rare Single Gene Mutation,2.0,0,3.25,7
9,AGAP5,C1539153,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 5",C1518792,,10,Rare Single Gene Mutation,3.0,0,,2
9,AGBL4,C1826610,ATP/GTP binding protein-like 4,C0673026,,1,Rare Single Gene Mutation,2.0,0,,5
9,AGMO,C2240102,alkylglycerol monooxygenase,C2240102,,7,"Rare Single Gene Mutation, Genetic Association",2.0,0,,8
9,AGO1,C1414332,"argonaute 1, RISC catalytic component",C1099355,,1,Rare Single Gene Mutation,2.0,0,,19
9,AGO2,C1414333,argonaute RISC catalytic component 2,C1099355,,8,"Rare Single Gene Mutation, Syndromic",2.0,1,,4
9,AGO3,C1425508,argonaute RISC catalytic component 3,C1099355,,1,Rare Single Gene Mutation,2.0,0,,9
9,AGO4,C1425509,argonaute RISC catalytic component 4,C1099355,,1,Rare Single Gene Mutation,2.0,0,,5
9,AGTR2,C1332036,"angiotensin II receptor, type 2",C0003011,,X,Rare Single Gene Mutation,2.0,0,,6
9,AHDC1,C1826617,AT-hook DNA binding motif containing 1,C1511662,,1,"Rare Single Gene Mutation, Syndromic",1.0,1,14.25,34
9,AHI1,C1427622,Abelson helper integration site 1,,,6,"Rare Single Gene Mutation, Syndromic, Genetic Association",,1,,23
9,AHNAK,C1412295,AHNAKnucleoprotein,C0028612,,11,Rare Single Gene Mutation,2.0,0,,7
9,AKAP9,C1332072,A kinase (PRKA) anchor protein 9,C0031727,,7,Rare Single Gene Mutation,2.0,0,,10
9,ALDH1A3,C1412340,aldehyde dehydrogenase 1 family member A3,C1412340,,15,"Rare Single Gene Mutation, Syndromic",,1,,7
9,ALDH1L1,C1538259,aldehyde dehydrogenase 1 family member L1,C1538259,,3,Rare Single Gene Mutation,3.0,0,,7
9,ALDH5A1,C1412339,"aldehyde dehydrogenase 5 family, member A1 (succinate-semialdehyde dehydrogenase )",C0075426,,6,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,2.35,20
9,ALG6,C1427953,"ALG6, alpha-1,3-glucosyltransferase",C0752858,,1,"Rare Single Gene Mutation, Syndromic",,1,,2
9,AMPD1,C1412387,Adenosine monophosphate deaminase 1,C1412387,,1,"Rare Single Gene Mutation, Genetic Association",2.0,0,,5
9,AMT,C1412390,Aminomethyltransferase,C0103013,,3,Rare Single Gene Mutation,2.0,0,,3
9,ANK2,C1412403,"Ankyrin 2, neuronal",C0521390,,4,"Rare Single Gene Mutation, Functional",1.0,0,10.8,42
9,ANK3,C1412404,ankyrin 3,,,10,"Rare Single Gene Mutation, Genetic Association, Functional",1.0,0,7.3,38
9,ANKRD11,C1427487,ankyrin repeat domain 11,C0162527,,16,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,22.6,86
9,ANKRD17,C1428138,ankyrin repeat domain 17,,,4,"Rare Single Gene Mutation, Syndromic",2.0,1,,7
9,ANKS1B,C1823694,ankyrin repeat and sterile alpha motif domain containing 1B,C1519124,,12,"Rare Single Gene Mutation, Syndromic, Functional",2.0,1,,8
9,ANP32A,C1421894,acidic nuclear phosphoprotein 32 family member A,C1421894,,15,"Rare Single Gene Mutation, Functional",1.0,0,3.1,5
9,ANXA1,C1412417,Annexin A1,C0103403,,9,Rare Single Gene Mutation,2.0,0,,2
9,AP1S2,C1412440,adaptor related protein complex 1 sigma 2 subunit,C1335530,,X,"Rare Single Gene Mutation, Syndromic",,1,,8
9,AP2M1,C1412444,adaptor related protein complex 2 subunit mu 1,C1335530,,3,Rare Single Gene Mutation,2.0,0,,10
9,AP2S1,C1412445,adaptor related protein complex 2 subunit sigma 1,C1335530,,19,"Rare Single Gene Mutation, Functional",1.0,0,0.2,5
9,APBA2,C1412457,"amyloid beta (A4) precursor protein-binding, family A, member 2",C0015576,,15,Rare Single Gene Mutation,2.0,0,,10
9,APBB1,C1412459,amyloid beta precursor protein binding family B member 1,C0002716,,11,"Rare Single Gene Mutation, Functional",2.0,0,4.95,4
9,APH1A,C1538913,APH1A gamma secretase subunit,C1538913,,1,Rare Single Gene Mutation,2.0,0,,3
9,ADORA2A,C1412246,adenosine A2a receptor,C0255998,,22,Genetic Association,2.0,0,,7
9,ADRB2,C1367657,"adrenergic, beta-2-, receptor, surface",C0597357,,5,Genetic Association,2.0,0,,10
9,AR,C1367578,androgen receptor,C0034786,,X,"Rare Single Gene Mutation, Genetic Association, Functional",2.0,0,,10
9,ARF3,C1412506,ADP ribosylation factor 3,C1412506,,12,"Rare Single Gene Mutation, Syndromic",1.0,0,1.25,5
9,ARHGAP11B,C1538923,Rho GTPase activating protein 11B,C1538923,,15,Rare Single Gene Mutation,2.0,0,,4
9,ARHGAP32,C1837895,Rho GTPase activating protein 32,C1837895,,11,"Rare Single Gene Mutation, Functional",2.0,0,,11
9,ARHGAP5,C1412522,Rho GTPase activating protein 5,C1412522,,14,Rare Single Gene Mutation,2.0,0,,7
9,ARHGEF10,C1422408,Rho guanine nucleotide exchange factor 10,C1412517,,8,"Rare Single Gene Mutation, Genetic Association, Functional",2.0,0,,8
9,ARHGEF2,C1412528,Rho/Rac guanine nucleotide exchange factor 2,C0120465,,1,"Rare Single Gene Mutation, Syndromic",3.0,0,,8
9,ARHGEF9,C1422758,Cdc42 guanine nucleotide exchange factor (GEF) 9,C1366537,,X,"Rare Single Gene Mutation, Syndromic",1.0,1,14.2,20
9,ARID1A,C1420251,AT-rich interaction domain 1A,C1514562,,1,"Rare Single Gene Mutation, Syndromic, Functional",3.0,1,,9
9,ARID1B,C1425260,AT-rich interaction domain 1B,C1148674,,6,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,34.75,99
9,ARID2,C1425257,AT-rich interaction domain 2,C1148674,,12,"Rare Single Gene Mutation, Syndromic",2.0,1,,21
9,ARHGAP30,C1824199,Rho GTPase activating protein 30,C1412522,,1,Rare Single Gene Mutation,3.0,0,,3
9,ARNT2,C1332115,aryl-hydrocarbon receptor nuclear translocator 2,C1332336,,15,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",2.0,0,,15
9,ARX,C1425272,aristaless related homeobox,C0242303,,X,"Rare Single Gene Mutation, Syndromic",1.0,1,13.8,28
9,ASAP2,C1413945,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 2",C0282535,,2,Rare Single Gene Mutation,2.0,0,,5
9,ASB11,C1424807,ankyrin repeat and SOCS box containing 11,C0162527,,X,"Rare Single Gene Mutation, Genetic Association, Functional",3.0,0,0.0,5
9,ASB14,C1426395,ankyrin repeat and SOCS box containing 14,C0162527,,3,Rare Single Gene Mutation,2.0,0,,5
9,ASH1L,C1426004,"Ash1 (absent, small, or homeotic)-like (Drosophila)",C0013138,,1,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1.0,0,14.15,46
9,ASMT,C1412585,acetylserotonin O-methyltransferase,C0001064,,"X,Y","Rare Single Gene Mutation, Genetic Association",2.0,0,,11
9,ASPM,C1425978,abnormal spindle microtubule assembly,C0205161,,1,"Rare Single Gene Mutation, Syndromic, Functional",2.0,0,,15
9,ASTN2,C1424691,astrotactin 2,C1424691,,9,"Rare Single Gene Mutation, Genetic Association, Functional",2.0,0,2.5,25
9,ASXL3,C2239906,Additional sex combs like 3 (Drosophila),C0013138,,18,"Rare Single Gene Mutation, Syndromic",1.0,1,28.85,62
9,ATP10A,C1422052,Probable phospholipid-transporting ATPase VA,C0042291,,15,"Rare Single Gene Mutation, Genetic Association, Functional",2.0,0,,10
9,ATP1A1,C1412628,ATPase Na+/K+ transporting subunit alpha 1,C0001473,,1,"Rare Single Gene Mutation, Syndromic",2.0,1,,10
9,ATP1A3,C1412630,ATPase Na+/K+ transporting subunit alpha 3,C0001473,,19,"Rare Single Gene Mutation, Syndromic, Functional",2.0,1,,27
9,ATP2B1,C1412640,ATPase plasma membrane Ca2+ transporting 1,C0007603,,12,"Rare Single Gene Mutation, Syndromic",3.0,1,,3
9,ATP2B2,C1412641,"ATPase, Ca++ transporting, plasma membrane 2",C0001473,,3,"Rare Single Gene Mutation, Genetic Association",2.0,0,,18
9,ATP6V0A2,C1425544,ATPase H+ transporting V0 subunit a2,C0001473,,12,Rare Single Gene Mutation,2.0,0,,5
9,ATP9A,C1422050,ATPase phospholipid transporting 9A,C0001473,,20,"Rare Single Gene Mutation, Syndromic",3.0,1,,6
9,ATRX,C1412697,alpha thalassemia/mental retardation syndrome X-linked,C1412697,,X,"Rare Single Gene Mutation, Syndromic, Functional",1.0,0,9.25,40
9,ATXN2,C1538299,ataxin 2,C0968256,,12,Rare Single Gene Mutation,3.0,0,,3
9,AUTS2,C1422523,activator of transcription and developmental regulatorÂ AUTS2,C4743777,,7,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1.0,0,35.5,79
9,AVPR1A,C1332122,arginine vasopressin receptor 1A,C1332122,,12,"Rare Single Gene Mutation, Genetic Association, Functional",2.0,0,,26
9,AZGP1,C1412706,"alpha-2-glycoprotein 1, zinc-binding",C1412706,,7,Rare Single Gene Mutation,2.0,0,,4
9,BACE1,C1412727,beta-secretase 1,C1412727,,11,"Rare Single Gene Mutation, Functional",3.0,0,,4
9,BAIAP2L1,C1538314,BAR/IMD domain containing adaptor protein 2 like 1,C1332378,,7,Rare Single Gene Mutation,3.0,0,,6
9,BAZ2B,C1412744,bromodomain adjacent to zinc finger domain 2B,C1511331,,2,Rare Single Gene Mutation,1.0,0,7.35,9
9,BBS4,C1412749,Bardet-Biedl syndrome 4,C1412749,,15,"Rare Single Gene Mutation, Syndromic",2.0,0,,6
9,BCAS1,C1332387,breast carcinoma amplified sequence 1,C0678222,,20,Rare Single Gene Mutation,2.0,0,,5
9,BCKDK,C1538319,Branched chain ketoacid dehydrogenase kinase,C0046494,,16,Rare Single Gene Mutation,1.0,0,3.1,10
9,BCL11A,C1421886,B-cell CLL/lymphoma 11A (zinc finger protein),C1421886,,2,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1.0,1,9.15,34
9,BCL11B,C1421887,BCL11 transcription factor B,C0040648,,14,"Rare Single Gene Mutation, Syndromic, Functional",3.0,0,,11
9,BCORL1,C1538320,BCL6 corepressor like 1,C1427193,,X,"Rare Single Gene Mutation, Syndromic",,1,,10
9,BICRA,C1333679,BRD4 interacting chromatin remodeling complex associated protein,C1333030,,19,"Rare Single Gene Mutation, Syndromic",2.0,1,,5
9,BIRC6,C1332417,Baculoviral IAP repeat containing 6,C1332414,,2,Rare Single Gene Mutation,2.0,0,,16
9,BRAF,C0812241,v-raf murine sarcoma viral oncogene homolog B,C3812738,,7,"Rare Single Gene Mutation, Syndromic",1.0,1,13.05,23
9,BRCA2,C0598034,"breast cancer 2, early onset",C0598034,,13,Rare Single Gene Mutation,2.0,0,,10
9,BRD4,C1422073,bromodomain containing 4,C1511331,,19,"Rare Single Gene Mutation, Syndromic, Functional",2.0,0,,13
9,BRINP3,C1539388,BMP/retinoic acid inducible neural specific 3,C0205263,,1,"Rare Single Gene Mutation, Genetic Association, Functional",3.0,0,,4
9,BRSK2,C1538964,BR serine/threonine kinase 2,C1420472,,11,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,7.7,16
9,BRWD3,C1538965,bromodomain and WD repeat domain containing 3,C1511331,,X,"Rare Single Gene Mutation, Syndromic",,1,,10
9,BSN,C1412829,bassoon presynaptic cytomatrix protein,C1452990,,3,"Rare Single Gene Mutation, Genetic Association, Functional",3.0,0,,12
9,BST1,C1412830,bone marrow stromal cell antigen 1,C0005953,,4,"Rare Single Gene Mutation, Genetic Association, Functional",2.0,0,,6
9,BTAF1,C1332452,"RNA polymerase II, B-TFIID transcription factor-associated, 170kDa (Mot1 homolog, S. cerevisiae)",C0035679,,10,Rare Single Gene Mutation,2.0,0,,9
9,BTRC,C1412851,beta-transducin repeat containing E3 ubiquitin protein ligase,C1412851,,10,Rare Single Gene Mutation,2.0,0,,4
9,C12orf57,C1824378,Chromosome 12 open reading frame 57,C1412925,,12,"Rare Single Gene Mutation, Syndromic",,1,,17
9,C15orf62,C2681292,chromosome 15 open reading frame 62,C1424548,,15,Rare Single Gene Mutation,2.0,0,,3
9,C4B,C1413000,complement component 4B,C0009518,,6,"Rare Single Gene Mutation, Genetic Association, Functional",2.0,0,,6
9,CA6,C1413049,carbonic anhydrase VI,C1311420,,1,Rare Single Gene Mutation,2.0,0,,7
9,CACNA1A,C1456413,"Calcium channel, voltage-dependent, P/Q type, alpha 1A subunit",C0006685,,19,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1.0,1,,50
9,ASB9,C1424805,ankyrin repeat and SOCS box containing 9,C0162527,,X,Genetic Association,3.0,0,0.1,1
9,AVPR1B,C1332123,arginine vasopressin receptor 1B,C1332123,,1,"Genetic Association, Functional",2.0,0,,9
9,BICDL1,C1824588,BICD family like cargo adaptor 1,C5137592,,12,Genetic Association,2.0,0,,2
9,CACNA1B,C1413056,calcium voltage-gated channel subunit alpha1 B,C1413061,,9,"Rare Single Gene Mutation, Syndromic, Genetic Association",2.0,0,,14
9,CACNA1C,C1413057,"calcium channel, voltage-dependent, L type, alpha 1C subunit",C0006685,,12,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1.0,1,,67
9,CACNA1D,C1413058,"calcium channel, voltage-dependent, L type, alpha 1D",C0006685,,3,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",2.0,0,12.7,34
9,CACNA1E,C1413059,calcium voltage-gated channel subunit alpha1 E,C1413061,,1,Rare Single Gene Mutation,1.0,0,7.5,25
9,CACNA1F,C1413060,"calcium channel, voltage-dependent, alpha 1F",C0006685,,X,"Rare Single Gene Mutation, Genetic Association",2.0,0,,11
9,CACNA1G,C1413061,"calcium channel, voltage-dependent, T type, alpha 1G subunit",C0006685,,17,"Rare Single Gene Mutation, Syndromic, Genetic Association",2.0,0,,31
9,CACNA1H,C1413062,"calcium channel, voltage-dependent, alpha 1H subunit",C0006685,,16,Rare Single Gene Mutation,2.0,0,,37
9,CACNA1I,C1413063,"Calcium channel, voltage-dependent, T type, alpha 1I subunit",C0006685,,22,"Rare Single Gene Mutation, Genetic Association",2.0,0,,12
9,CACNA2D1,C1413065,calcium voltage-gated channel auxiliary subunit alpha2delta 1,C1413065,,7,"Rare Single Gene Mutation, Syndromic",2.0,0,,10
9,CACNA2D3,C1423504,"Calcium channel, voltage-dependent, alpha 2/delta subunit 3",C0006685,,3,"Rare Single Gene Mutation, Functional",1.0,0,3.75,17
9,CACNB1,C1413067,calcium voltage-gated channel auxiliary subunit beta 1,C1413067,,17,Rare Single Gene Mutation,3.0,0,,3
9,CACNB2,C1413068,"Calcium channel, voltage-dependent, beta 2 subunit",C0006685,,10,"Rare Single Gene Mutation, Genetic Association, Functional",2.0,0,,12
9,CACNG2,C1413072,calcium voltage-gated channel auxiliary subunit gamma 2,C1413072,,22,Rare Single Gene Mutation,2.0,0,,6
9,CADM1,C1416373,cell adhesion molecule 1,C1309370,,11,Rare Single Gene Mutation,2.0,0,,10
9,CADM2,C1428899,Cell adhesion molecule 2,C1428899,,3,"Rare Single Gene Mutation, Genetic Association",2.0,0,,7
9,CADPS,C1413079,calcium dependent secretion activator,C0006675,,3,"Rare Single Gene Mutation, Genetic Association",2.0,0,,5
9,CADPS2,C1423913,Ca2+-dependent activator protein for secretion 2,C0666743,,7,"Rare Single Gene Mutation, Functional",2.0,0,,13
9,CAMK2A,C1413099,calcium/calmodulin dependent protein kinase II alpha,C1413099,,5,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1.0,1,,15
9,CAMK2B,C1413100,calcium/calmodulin dependent protein kinase II beta,C1413100,,7,"Rare Single Gene Mutation, Syndromic",,1,,14
9,CAMK2D,C1413101,calcium/calmodulin dependent protein kinase II delta,C1413101,,4,"Rare Single Gene Mutation, Syndromic",3.0,1,,4
9,CAMK4,C1413103,calcium/calmodulin dependent protein kinase IV,C1413103,,5,"Rare Single Gene Mutation, Genetic Association",2.0,0,,6
9,CAMTA2,C1425791,calmodulin binding transcription activator 2,C1425791,,17,"Rare Single Gene Mutation, Syndromic",1.0,0,2.1,3
9,CAPN12,C1421904,Calpain 12,C0006784,,19,Rare Single Gene Mutation,2.0,0,,8
9,CAPRIN1,C1825397,Cell cycle associated protein 1,C0007586,,11,"Rare Single Gene Mutation, Syndromic, Functional",1.0,0,5.5,7
9,CARD11,C1424244,caspase recruitment domain family member 11,C1424714,,7,Rare Single Gene Mutation,2.0,0,,2
9,CASK,C1413128,calcium/calmodulin dependent serine protein kinase,C0072402,,X,"Rare Single Gene Mutation, Syndromic, Functional",1.0,0,,31
9,CASKIN1,C1427185,CASK interacting protein 1,C1413128,,16,"Rare Single Gene Mutation, Functional",2.0,0,,9
9,CASZ1,C1824533,castor zinc finger 1,C0004900,,1,Rare Single Gene Mutation,1.0,0,9.55,10
9,CAT,C1413138,catalase,C0007367,,11,"Rare Single Gene Mutation, Functional",3.0,0,,4
9,CBX1,C1413156,chromobox 1,C1413156,,17,"Rare Single Gene Mutation, Syndromic",3.0,1,,3
9,CC2D1A,C1824539,Coiled-coil and C2 domain containing 1A,C0450344,,19,"Rare Single Gene Mutation, Functional",2.0,0,,21
9,CCDC88C,C1426569,Coiled-coil domain containing 88C,C1516692,,14,Rare Single Gene Mutation,2.0,0,,10
9,CCDC91,C1824618,coiled-coil domain containing 91,C1516692,,12,Rare Single Gene Mutation,2.0,0,,6
9,CCIN,C1413166,calicin,C0054507,,9,Rare Single Gene Mutation,2.0,0,,2
9,CCNG1,C1413179,cyclin G1,C0537031,,5,Rare Single Gene Mutation,2.0,0,,2
9,CCNK,C1413183,cyclin K,C0079183,,14,"Rare Single Gene Mutation, Syndromic",,1,,7
9,CCSER1,C2829370,coiled-coil serine rich protein 1,C2829370,,4,Rare Single Gene Mutation,2.0,0,,4
9,CCT4,C1413196,"Chaperonin containing TCP1, subunit 4 (delta)",C1420655,,2,Rare Single Gene Mutation,2.0,0,,3
9,CD276,C1540293,CD276molecule,C1540293,,15,Rare Single Gene Mutation,2.0,0,,4
9,CD38,C0075742,CD38 molecule,C0075742,,4,"Rare Single Gene Mutation, Genetic Association, Functional",2.0,0,,10
9,CDC42BPB,C1413265,CDC42 binding protein kinase beta (DMPK-like),C1366537,,14,"Rare Single Gene Mutation, Syndromic",2.0,0,,13
9,CDH10,C1413268,"cadherin 10, type 2 (T2-cadherin)",C1413268,,5,"Rare Single Gene Mutation, Genetic Association",2.0,0,,11
9,CDH11,C1413269,cadherin 11,C0297505,,16,"Rare Single Gene Mutation, Syndromic, Functional",2.0,0,,9
9,CDH13,C1332728,cadherin 13,C0390690,,16,Rare Single Gene Mutation,2.0,0,,6
9,CDH2,C1413277,cadherin 2,C0027215,,18,"Rare Single Gene Mutation, Syndromic",3.0,1,,8
9,CDH22,C1421905,cadherin-like 22,C1421905,,20,"Rare Single Gene Mutation, Genetic Association",2.0,0,,7
9,CDH8,C1413282,"cadherin 8, type 2",C1413282,,16,Rare Single Gene Mutation,2.0,0,,13
9,CDH9,C1413283,"cadherin 9, type 2 (T1-cadherin)",C0441730,,5,"Rare Single Gene Mutation, Genetic Association",2.0,0,,7
9,CAPZA2,C1413123,capping actin protein of muscle Z-line subunit alpha 2,C0101367,,7,Rare Single Gene Mutation,3.0,0,,3
9,CBX4,C1413159,chromobox 4,C1413159,,17,Rare Single Gene Mutation,3.0,0,,3
9,CDK13,C1413262,cyclin dependent kinase 13,C1413262,,7,"Rare Single Gene Mutation, Syndromic",,1,,26
9,CDK16,C1335197,cyclin dependent kinase 16,C1335197,,X,Rare Single Gene Mutation,2.0,0,,3
9,CDK19,C1540298,cyclin dependent kinase 19,C0243045,,6,"Rare Single Gene Mutation, Syndromic",3.0,1,,7
9,CDK5RAP2,C1425696,CDK5 regulatory subunit associated protein 2,C1332735,,9,"Rare Single Gene Mutation, Syndromic",3.0,0,,14
9,CDK8,C1413289,cyclin dependent kinase 8,C1413289,,13,"Rare Single Gene Mutation, Syndromic",,1,,5
9,CDKL5,C1420484,cyclin-dependent kinase-like 5,C0757505,,X,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,,67
9,CDON,C1332740,"cell adhesion associated, oncogene regulated",C0029016,,11,Rare Single Gene Mutation,3.0,0,,4
9,CECR2,C1413328,"CECR2, histone acetyl-lysine reader",C1413328,,22,Rare Single Gene Mutation,2.0,0,,3
9,CELF2,C1413825,CUGBP Elav-like family member 2,C1413824,,10,"Rare Single Gene Mutation, Syndromic, Functional",2.0,1,,5
9,CELF4,C1422349,"CUGBP, Elav-like family member 4",C1413824,,18,"Rare Single Gene Mutation, Functional",1.0,0,8.5,16
9,CELF6,C1422382,"CUGBP, Elav-like family member 6",C1413824,,15,"Rare Single Gene Mutation, Genetic Association",2.0,0,,5
9,CEP135,C1824718,centrosomal protein 135,C1824718,,4,"Rare Single Gene Mutation, Syndromic",2.0,0,,9
9,CEP290,C1824725,Centrosomal protein 290kDa,C1259094,,12,"Rare Single Gene Mutation, Syndromic",2.0,1,,15
9,CEP41,C1421198,"testis specific, 14",C0039597,,7,"Rare Single Gene Mutation, Syndromic",2.0,0,,8
9,CERT1,C1413584,ceramide transporter 1,C1413584,,5,"Rare Single Gene Mutation, Syndromic",3.0,1,,8
9,CGNL1,C1538448,Cingulin-like 1,C1538448,,15,Rare Single Gene Mutation,2.0,0,,8
9,CHAMP1,C2681145,chromosome alignment maintaining phosphoprotein 1,C0031689,,13,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,,20
9,CHD1,C1413379,chromodomain helicase DNA binding protein 1,C1413379,,5,"Rare Single Gene Mutation, Syndromic",2.0,1,,14
9,CHD2,C1413381,Chromodomain helicase DNA binding protein 2,C1413381,,15,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,25.0,92
9,CHD3,C1413382,chromodomain helicase DNA binding protein 3,C1413382,,17,"Rare Single Gene Mutation, Syndromic",1.0,1,,26
9,CHD4,C1413383,chromodomain helicase DNA binding protein 4,C1413383,,12,"Rare Single Gene Mutation, Syndromic, Functional",3.0,1,,8
9,CHD7,C1427038,chromodomain helicase DNA binding protein 7,C1427038,,8,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,8.1,54
9,CHD8,C1538450,chromodomain helicase DNA binding protein 8,C1538450,,14,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,97.65,132
9,CD99L2,C1425388,CD99 molecule like 2,C0058889,,X,Genetic Association,2.0,0,,1
9,CHD9,C1538451,chromodomain helicase DNA binding protein 9,C1538451,,16,Rare Single Gene Mutation,3.0,0,,8
9,CHKB,C1538453,Choline kinase beta,C1538453,,22,"Rare Single Gene Mutation, Syndromic",,1,,11
9,CHM,C1413394,CHMRab escort protein,,,X,Rare Single Gene Mutation,3.0,0,,8
9,CHMP1A,C1418385,charged multivesicular body protein 1A,C1418385,,16,"Rare Single Gene Mutation, Syndromic",2.0,0,,5
9,CHRM3,C1332759,cholinergic receptor muscarinic 3,C1332759,,1,"Rare Single Gene Mutation, Genetic Association",2.0,0,,7
9,CHRNA7,C1413406,"cholinergic receptor, nicotinic, alpha 7",C0034792,,15,Rare Single Gene Mutation,2.0,0,,17
9,CHRNB3,C1413409,cholinergic receptor nicotinic beta 3 subunit,C0034792,,8,Rare Single Gene Mutation,2.0,0,,3
9,CHST2,C1413415,carbohydrate sulfotransferase 2,C1413415,,3,Rare Single Gene Mutation,3.0,0,,3
9,CIB2,C1538465,Calcium and integrin binding family member 2,C0006675,,15,Rare Single Gene Mutation,2.0,0,,2
9,CIC,C1422489,capicua transcriptional repressor,C1336789,,19,"Rare Single Gene Mutation, Syndromic, Functional",1.0,0,18.7,18
9,CLASP1,C1424735,cytoplasmic linker associated protein 1,C1824746,,2,Rare Single Gene Mutation,2.0,0,,4
9,CLCN4,C1413453,chloride voltage-gated channel 4,C1413453,,X,"Rare Single Gene Mutation, Syndromic, Functional",2.0,1,,17
9,CLIP2,C1824747,CAP-Gly domain containing linker protein 2,C3156000,,7,"Rare Single Gene Mutation, Genetic Association",3.0,0,,2
9,CLN8,C1413500,"Ceroid-lipofuscinosis, neuronal 8 (epilepsy, progressive with mental retardation)",C0014544,,8,"Rare Single Gene Mutation, Syndromic",2.0,0,,6
